id,text,query,country,city,userId,username,quote_count,reply_count,retweet_count,favorite_count,timestamp,createdAt
1452651164219084800,"Primeiro filme da série “Prefiro Ciro”, que revela porque gente de todo o Brasil está cada vez mais segura que Ciro… https://t.co/dpZJcjUhmA",cirogomes,,,33374761,cirogomes,,,610,2504,Wed Oct 27 2021 21:59:53 GMT-0300 (Brasilia Standard Time),Mon Oct 25 2021 12:00:01 GMT-0300 (Brasilia Standard Time)
1452636705572507600,"O desgoverno Bolsonaro e as eleições do ano que vem são os temas que vou debater hoje, às 19 horas, com a deputada… https://t.co/QZGK1DqxB7",cirogomes,,,33374761,cirogomes,,,295,1135,Wed Oct 27 2021 21:59:53 GMT-0300 (Brasilia Standard Time),Mon Oct 25 2021 11:02:33 GMT-0300 (Brasilia Standard Time)
1452605863722692600,"Ciro inicia hoje a série ""O Brasil Que Prefiro"" que, de forma simples e direta, revela as prioridades do seu Projet… https://t.co/XY3T8tmJUh",cirogomes,,,33374761,cirogomes,,,717,2869,Wed Oct 27 2021 21:59:53 GMT-0300 (Brasilia Standard Time),Mon Oct 25 2021 09:00:00 GMT-0300 (Brasilia Standard Time)
1452409871085736000,"O adesivaço ""#PrefiroCiro"" marcou presença em várias capitais brasileiras neste domingo. A turma boa foi pras ruas… https://t.co/hL1j1hXJpi",cirogomes,,,33374761,cirogomes,,,322,1957,Wed Oct 27 2021 21:59:53 GMT-0300 (Brasilia Standard Time),Sun Oct 24 2021 20:01:12 GMT-0300 (Brasilia Standard Time)
1452382939212357600,Adesivaço em Florianópolis! #PrefiroCiro #PrefiroCiroFlorianópolis https://t.co/DWHSMac0nr,cirogomes,,,33374761,cirogomes,,,244,2000,Wed Oct 27 2021 21:59:53 GMT-0300 (Brasilia Standard Time),Sun Oct 24 2021 18:14:11 GMT-0300 (Brasilia Standard Time)
1452379370178318300,"Muito boa a conversa que tive nos estúdios @KondZilla com Edinho Meirelles, MC M10 e DJ Buiu, do @Podcast011. Entre… https://t.co/xjW7E9x8Wh",cirogomes,,,33374761,cirogomes,,,415,1632,Wed Oct 27 2021 21:59:53 GMT-0300 (Brasilia Standard Time),Sun Oct 24 2021 18:00:00 GMT-0300 (Brasilia Standard Time)
1452316113099018200,"Aproveitando a trégua da chuva, fizemos o adesivaço aqui em Belo Horizonte. #PrefiroCiro #PrefiroCiroBeloHorizonte https://t.co/3qZUIDmirN",cirogomes,,,33374761,cirogomes,,,223,1573,Wed Oct 27 2021 21:59:53 GMT-0300 (Brasilia Standard Time),Sun Oct 24 2021 13:48:38 GMT-0300 (Brasilia Standard Time)
1452314144024191000,Adesivaço em Fortaleza! #PrefiroCiro #PrefiroCiroFortaleza https://t.co/8ydBFqDA5p,cirogomes,,,33374761,cirogomes,,,86,579,Wed Oct 27 2021 21:59:53 GMT-0300 (Brasilia Standard Time),Sun Oct 24 2021 13:40:49 GMT-0300 (Brasilia Standard Time)
1452313993696141300,Adesivaço em Fortaleza! #PrefiroCiro #PrefiroCiroFortaleza https://t.co/WFyLOK6lS6,cirogomes,,,33374761,cirogomes,,,87,601,Wed Oct 27 2021 21:59:53 GMT-0300 (Brasilia Standard Time),Sun Oct 24 2021 13:40:13 GMT-0300 (Brasilia Standard Time)
1452313942685012000,Adesivaço em Fortaleza! #PrefiroCiro #PrefiroCiroFortaleza https://t.co/2zwJejrs1b,cirogomes,,,33374761,cirogomes,,,202,1246,Wed Oct 27 2021 21:59:53 GMT-0300 (Brasilia Standard Time),Sun Oct 24 2021 13:40:01 GMT-0300 (Brasilia Standard Time)
1452311808149237800,Adesivaço em São Paulo! Registros compartilhados pelo companheiro de luta @antonionetopdt. #PrefiroCiro… https://t.co/8AMfUsyxWw,cirogomes,,,33374761,cirogomes,,,200,1285,Wed Oct 27 2021 21:59:53 GMT-0300 (Brasilia Standard Time),Sun Oct 24 2021 13:31:32 GMT-0300 (Brasilia Standard Time)
1452305826262274000,"O lançamento do clipe “Prefiro Ciro”, acompanhado da projeção desse slogan em várias capitais brasileiras, ocupou a… https://t.co/hKPsiK2Grh",cirogomes,,,33374761,cirogomes,,,381,1526,Wed Oct 27 2021 21:59:53 GMT-0300 (Brasilia Standard Time),Sun Oct 24 2021 13:07:46 GMT-0300 (Brasilia Standard Time)
1452302652499497000,Adesivaço em Salvador! #PrefiroCiro #PrefiroCiroSalvador https://t.co/3KfL35bzXx,cirogomes,,,33374761,cirogomes,,,181,1011,Wed Oct 27 2021 21:59:53 GMT-0300 (Brasilia Standard Time),Sun Oct 24 2021 12:55:09 GMT-0300 (Brasilia Standard Time)
1452301398318755800,Adesivaço no Rio de Janeiro! #PrefiroCiro #PrefiroCiroRioDeJaneiro https://t.co/cAnCz7XERW,cirogomes,,,33374761,cirogomes,,,167,979,Wed Oct 27 2021 21:59:53 GMT-0300 (Brasilia Standard Time),Sun Oct 24 2021 12:50:10 GMT-0300 (Brasilia Standard Time)
1452296784584249300,Adesivaço em Curitiba! #PrefiroCiro #PrefiroCiroCuritiba https://t.co/pgYY0avFK0,cirogomes,,,33374761,cirogomes,,,82,623,Wed Oct 27 2021 21:59:53 GMT-0300 (Brasilia Standard Time),Sun Oct 24 2021 12:31:50 GMT-0300 (Brasilia Standard Time)
1452296753231900700,Adesivaço em Curitiba! #PrefiroCiro #PrefiroCiroCuritiba https://t.co/Pv3WLcJ7A1,cirogomes,,,33374761,cirogomes,,,90,661,Wed Oct 27 2021 21:59:53 GMT-0300 (Brasilia Standard Time),Sun Oct 24 2021 12:31:42 GMT-0300 (Brasilia Standard Time)
1452296633882919000,Adesivaço em Curitiba! #PrefiroCiro #PrefiroCiroCuritiba https://t.co/kPzOUnVLL8,cirogomes,,,33374761,cirogomes,,,178,1070,Wed Oct 27 2021 21:59:53 GMT-0300 (Brasilia Standard Time),Sun Oct 24 2021 12:31:14 GMT-0300 (Brasilia Standard Time)
1452284329837613000,Adesivaço em Porto Alegre! #PrefiroCiro #PrefiroCiroPortoAlegre https://t.co/a93xtZVi0e,cirogomes,,,33374761,cirogomes,,,90,618,Wed Oct 27 2021 21:59:53 GMT-0300 (Brasilia Standard Time),Sun Oct 24 2021 11:42:21 GMT-0300 (Brasilia Standard Time)
1452284303577075700,Adesivaço em Porto Alegre! #PrefiroCiro #PrefiroCiroPortoAlegre https://t.co/JOuQ2cFiVP,cirogomes,,,33374761,cirogomes,,,218,1322,Wed Oct 27 2021 21:59:53 GMT-0300 (Brasilia Standard Time),Sun Oct 24 2021 11:42:14 GMT-0300 (Brasilia Standard Time)
1452280764201046000,"Devido as fortes chuvas em Belo Horizonte, o adesivaço ""Prefiro Ciro"" foi adiado na capital mineira. A nova data se… https://t.co/QfpvoL02Uh",cirogomes,,,33374761,cirogomes,,,157,1342,Wed Oct 27 2021 21:59:53 GMT-0300 (Brasilia Standard Time),Sun Oct 24 2021 11:28:10 GMT-0300 (Brasilia Standard Time)
1452278773580193800,Adesivaço em Recife! #PrefiroCiro #PrefiroCiroRecife https://t.co/VeebCgxiwP,cirogomes,,,33374761,cirogomes,,,79,539,Wed Oct 27 2021 21:59:53 GMT-0300 (Brasilia Standard Time),Sun Oct 24 2021 11:20:16 GMT-0300 (Brasilia Standard Time)
1452278752235380700,Adesivaço em Recife! #PrefiroCiro #PrefiroCiroRecife https://t.co/tAwMHOk4Ul,cirogomes,,,33374761,cirogomes,,,188,1058,Wed Oct 27 2021 21:59:53 GMT-0300 (Brasilia Standard Time),Sun Oct 24 2021 11:20:11 GMT-0300 (Brasilia Standard Time)
1452271209056555000,"SALVADOR - #PrefiroCiro #PrefiroCiroSalvador

Semáforos 1 e 2 em frente ao Shopping Iguatemi; Semáforos 1 e 2  ao l… https://t.co/nyS6HQdENb",cirogomes,,,33374761,cirogomes,,,68,447,Wed Oct 27 2021 21:59:53 GMT-0300 (Brasilia Standard Time),Sun Oct 24 2021 10:50:12 GMT-0300 (Brasilia Standard Time)
1452271083495755800,"CURITIBA - #PrefiroCiro #PrefiroCiroCuritiba

Largo da Ordem. Ponto de encontro: Relógio das Flores (a partir das 10h).",cirogomes,,,33374761,cirogomes,,,56,422,Wed Oct 27 2021 21:59:53 GMT-0300 (Brasilia Standard Time),Sun Oct 24 2021 10:49:42 GMT-0300 (Brasilia Standard Time)
1452271016659636200,"RECIFE - #PrefiroCiro #PrefiroCiroRecife

Av. João de Barros, 326, Boa Vista (a partir das 10h).",cirogomes,,,33374761,cirogomes,,,41,291,Wed Oct 27 2021 21:59:53 GMT-0300 (Brasilia Standard Time),Sun Oct 24 2021 10:49:26 GMT-0300 (Brasilia Standard Time)
1452270933998284800,"FORTALEZA - #PrefiroCiro #PrefiroCiroFortaleza

Cruzamento das avenidas S. Dumont e Zezé Diogo (a partir das 10h).",cirogomes,,,33374761,cirogomes,,,43,278,Wed Oct 27 2021 21:59:53 GMT-0300 (Brasilia Standard Time),Sun Oct 24 2021 10:49:07 GMT-0300 (Brasilia Standard Time)
1452270932081455000,"PORTO ALEGRE - #PrefiroCiro #PrefiroCiroPortoAlegre

Rua Felix da Cunha, 311 (a partir das 10h).",cirogomes,,,33374761,cirogomes,,,29,176,Wed Oct 27 2021 21:59:53 GMT-0300 (Brasilia Standard Time),Sun Oct 24 2021 10:49:06 GMT-0300 (Brasilia Standard Time)
1452270930063941600,"SÃO PAULO - #PrefiroCiro #PrefiroCiroSãoPaulo

Av. Brigadeiro Luís Antônio, 3938 (a partir do meio-dia).",cirogomes,,,33374761,cirogomes,,,35,185,Wed Oct 27 2021 21:59:53 GMT-0300 (Brasilia Standard Time),Sun Oct 24 2021 10:49:06 GMT-0300 (Brasilia Standard Time)
1452270928277160000,"RIO DE JANEIRO - #PrefiroCiro #PrefiroCiroRioDeJaneiro

Rua do Teatro, 39, Praça Tiradentes, e sede da  Fundação LB-AP (a partir das 10h).",cirogomes,,,33374761,cirogomes,,,34,191,Wed Oct 27 2021 21:59:53 GMT-0300 (Brasilia Standard Time),Sun Oct 24 2021 10:49:05 GMT-0300 (Brasilia Standard Time)
1452270926154932200,"Como está chovendo em quase todo o Brasil, algumas cidades podem remanejar as datas, mas já estão confirmados os seguintes locais:",cirogomes,,,33374761,cirogomes,,,36,201,Wed Oct 27 2021 21:59:53 GMT-0300 (Brasilia Standard Time),Sun Oct 24 2021 10:49:05 GMT-0300 (Brasilia Standard Time)
